id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
11407,78,954,9.0,54.0,2250.0,0.0,2,14-06-2022,14,6,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11413,78,1122,10.0,60.0,2500.0,0.0,2,16-11-2021,16,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11421,78,1306,16.0,96.0,4000.0,0.0,1,19-07-2021,19,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11422,78,1333,1.0,6.0,250.0,0.0,1,19-11-2021,19,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11424,78,1381,2.0,12.0,500.0,0.0,1,20-07-2021,20,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11425,78,1414,7.0,42.0,1750.0,0.0,1,20-12-2021,20,12,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11432,78,1830,2.0,12.0,500.0,0.0,1,26-11-2021,26,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11437,78,2071,1.0,6.0,250.0,0.0,1,30-06-2021,30,6,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11438,78,2083,1.0,6.0,250.0,0.0,1,30-08-2021,30,8,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11434,78,1967,2.0,12.0,500.0,0.0,2,28-10-2021,28,10,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11385,78,189,14.0,84.0,3500.0,0.0,1,03-08-2021,3,8,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11404,78,900,1.0,6.0,250.0,0.0,1,13-08-2021,13,8,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11428,78,1628,4.0,24.0,1000.0,0.0,1,23-12-2021,23,12,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11403,78,896,5.0,30.0,1250.0,0.0,1,13-07-2022,13,7,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11410,78,1058,2.0,12.0,500.0,0.0,1,15-12-2021,15,12,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11420,78,1262,2.0,12.0,500.0,0.0,1,18-11-2021,18,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11418,78,1204,1.0,6.0,250.0,0.0,1,18-01-2022,18,1,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11435,78,2013,1.0,6.0,250.0,0.0,1,29-07-2021,29,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11391,78,468,3.0,18.0,750.0,0.0,2,07-07-2021,7,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11383,78,105,2.0,12.0,500.0,0.0,2,02-06-2022,2,6,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11412,78,1096,3.0,18.0,750.0,0.0,2,16-07-2021,16,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11414,78,1157,1.0,6.0,250.0,0.0,1,17-05-2022,17,5,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11426,78,1546,2.0,12.0,500.0,0.0,1,22-10-2021,22,10,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11405,78,941,4.0,24.0,1000.0,0.0,2,14-03-2022,14,3,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11409,78,1027,1.0,6.0,250.0,0.0,1,15-07-2022,15,7,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11423,78,1369,2.0,12.0,500.0,0.0,1,20-05-2022,20,5,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11429,78,1720,7.0,42.0,1750.0,0.0,1,25-04-2022,25,4,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11430,78,1737,37.0,222.0,9250.0,0.0,2,25-07-2022,25,7,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11431,78,1806,3.0,18.0,750.0,0.0,1,26-07-2021,26,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11406,78,945,1.0,6.0,250.0,0.0,1,14-04-2022,14,4,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11436,78,2039,2.0,12.0,500.0,0.0,1,29-11-2021,29,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11395,78,581,5.0,30.0,1250.0,0.0,1,09-02-2022,9,2,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11397,78,651,1.0,6.0,250.0,0.0,1,10-02-2022,10,2,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11411,78,1087,14.0,84.0,3500.0,0.0,1,16-05-2022,16,5,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11433,78,1878,1.0,6.0,250.0,0.0,1,27-07-2022,27,7,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11416,78,1174,3.0,18.0,750.0,0.0,2,17-08-2021,17,8,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11427,78,1623,1.0,6.0,250.0,0.0,1,23-11-2021,23,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11417,78,1191,3.0,18.0,750.0,0.0,2,17-11-2021,17,11,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11419,78,1229,3.0,18.0,750.0,0.0,2,18-06-2021,18,6,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11382,78,47,1.0,6.0,250.0,0.0,1,01-08-2022,1,8,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11386,78,190,1.0,6.0,250.0,0.0,1,03-08-2022,3,8,2022,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11415,78,1167,1.0,6.0,250.0,0.0,1,17-07-2021,17,7,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
11394,78,542,2.0,12.0,500.0,0.0,1,08-08-2021,8,8,2021,amazon travel experiences exviam cia. ltda.,habilitado,organismo evaluador de la conformidad,22-05-2021,quito,pichincha
36,1021,607,6.0,36.0,1500.0,0.0,1,09-07-2021,9,7,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
23,1021,27,3.0,18.0,750.0,0.0,1,01-04-2022,1,4,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
24,1021,60,8.0,48.0,2000.0,0.0,1,01-10-2021,1,10,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
25,1021,228,1.0,6.0,250.0,0.0,1,04-02-2022,4,2,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
26,1021,268,11.0,66.0,2750.0,0.0,1,04-09-2021,4,9,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
27,1021,273,2.0,12.0,500.0,0.0,1,04-10-2020,4,10,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
28,1021,280,9.0,54.0,2250.0,0.0,1,04-11-2020,4,11,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
29,1021,295,11.0,66.0,2750.0,0.0,1,05-01-2021,5,1,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
30,1021,308,3.0,18.0,750.0,0.0,1,05-03-2021,5,3,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
31,1021,325,17.0,102.0,4250.0,0.0,1,05-06-2022,5,6,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
32,1021,406,7.0,42.0,1750.0,0.0,1,06-08-2019,6,8,2019,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
33,1021,419,1.0,6.0,250.0,0.0,1,06-10-2020,6,10,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
34,1021,420,1.0,6.0,250.0,0.0,1,06-10-2021,6,10,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
35,1021,531,2.0,12.0,500.0,0.0,1,08-06-2022,8,6,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
37,1021,612,2.0,12.0,500.0,0.0,1,09-08-2019,9,8,2019,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
38,1021,678,8.0,48.0,2000.0,0.0,1,10-07-2020,10,7,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
39,1021,679,1.0,6.0,250.0,0.0,1,10-07-2021,10,7,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
40,1021,726,21.0,126.0,5250.0,0.0,1,11-03-2021,11,3,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
41,1021,750,6.0,36.0,1500.0,0.0,1,11-07-2022,11,7,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
42,1021,822,2.0,12.0,500.0,0.0,1,12-07-2020,12,7,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
43,1021,835,3.0,18.0,750.0,0.0,1,12-09-2021,12,9,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
44,1021,852,2.0,12.0,500.0,0.0,1,12-12-2018,12,12,2018,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
45,1021,872,8.0,48.0,2000.0,0.0,1,13-03-2020,13,3,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
46,1021,888,9.0,54.0,2250.0,0.0,1,13-06-2022,13,6,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
47,1021,953,10.0,60.0,2500.0,0.0,1,14-06-2021,14,6,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
48,1021,1020,2.0,12.0,500.0,0.0,1,15-06-2022,15,6,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
49,1021,1062,3.0,18.0,750.0,0.0,1,16-01-2020,16,1,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
50,1021,1109,1.0,6.0,250.0,0.0,1,16-09-2020,16,9,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
51,1021,1286,3.0,18.0,750.0,0.0,1,19-03-2022,19,3,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
52,1021,1358,1.0,6.0,250.0,0.0,1,20-03-2022,20,3,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
53,1021,1380,1.0,6.0,250.0,0.0,1,20-07-2020,20,7,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
54,1021,1440,7.0,42.0,1750.0,0.0,1,21-05-2021,21,5,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
55,1021,1497,16.0,96.0,4000.0,0.0,1,22-02-2021,22,2,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
56,1021,1741,3.0,18.0,750.0,0.0,1,25-08-2019,25,8,2019,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
57,1021,1760,6.0,36.0,1500.0,0.0,1,25-11-2021,25,11,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
58,1021,1793,1.0,6.0,250.0,0.0,1,26-05-2021,26,5,2021,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
59,1021,1841,15.0,90.0,3750.0,0.0,1,27-01-2020,27,1,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
60,1021,2032,14.0,84.0,3500.0,0.0,1,29-10-2020,29,10,2020,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
61,1021,2051,24.0,144.0,6000.0,0.0,1,30-01-2022,30,1,2022,hms_studio & carolina ramos escuela de maquillaje,habilitado,organismo evaluador de la conformidad,6/5/2022,naranjal,guayas
1572,1188,607,2.0,12.0,500.0,0.0,1,09-07-2021,9,7,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1631,1188,1918,1.0,6.0,250.0,0.0,1,28-02-2020,28,2,2020,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1558,1188,300,3.0,18.0,750.0,0.0,1,05-02-2020,5,2,2020,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1559,1188,334,24.0,144.0,6000.0,0.0,1,05-08-2019,5,8,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1571,1188,605,8.0,48.0,2000.0,0.0,1,09-07-2019,9,7,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1573,1188,691,1.0,6.0,250.0,0.0,1,10-09-2021,10,9,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1574,1188,703,1.0,6.0,250.0,0.0,1,10-11-2021,10,11,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1581,1188,800,47.0,282.0,11750.0,0.0,3,12-03-2021,12,3,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1593,1188,952,2.0,12.0,500.0,0.0,1,14-06-2019,14,6,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1597,1188,1075,3.0,18.0,750.0,0.0,2,16-03-2021,16,3,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1599,1188,1114,2.0,12.0,500.0,0.0,1,16-10-2019,16,10,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1600,1188,1139,20.0,120.0,5000.0,0.0,1,17-02-2020,17,2,2020,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1621,1188,1552,4.0,24.0,1000.0,0.0,1,22-11-2021,22,11,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1622,1188,1592,6.0,36.0,1500.0,0.0,1,23-06-2021,23,6,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1625,1188,1660,15.0,90.0,3750.0,0.0,1,24-06-2021,24,6,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1626,1188,1673,6.0,36.0,1500.0,0.0,1,24-08-2021,24,8,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1635,1188,1995,2.0,12.0,500.0,0.0,1,29-04-2021,29,4,2021,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1552,1188,180,43.0,258.0,10750.0,0.0,1,03-07-2019,3,7,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1554,1188,193,44.0,264.0,11000.0,0.0,1,03-09-2019,3,9,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1601,1188,1159,6.0,36.0,1500.0,0.0,1,17-06-2019,17,6,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1632,1188,1939,40.0,240.0,10000.0,0.0,1,28-06-2019,28,6,2019,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1588,1188,903,2.0,12.0,500.0,0.0,1,13-09-2017,13,9,2017,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
1592,1188,936,6.0,36.0,1500.0,0.0,2,14-03-2017,14,3,2017,instituto superior tecnológico tres de marzo,habilitado,organismo evaluador de la conformidad,31-05-2019,chimbo,bolivar
