id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,tipo,area_familia,especialidad_sector,curso_perfil,modalidad,carga_horaria,costo,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
624,1580,2883,6,curso,tecnologías de la información y comunicación,software especializado,adobe photoshop,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
625,1580,2886,6,curso,tecnologías de la información y comunicación,software especializado,arcgis - sistema de información geográfica,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
626,1580,2899,6,curso,tecnologías de la información y comunicación,software especializado,autocad civil 3d - aplicado a topografía y manejo de estación total,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
627,1580,2858,6,curso,tecnologías de la información y comunicación,software especializado,autocad civil 3d - diseño vial aplicando la norma ecuatoriana vigente,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
628,1580,2879,6,curso,tecnologías de la información y comunicación,software especializado,autocad civil 3d - diseño vial aplicando la norma ecuatoriana vigente,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
629,1580,2829,6,curso,tecnologías de la información y comunicación,software especializado,autodesk revit - modelado bim,presencial,40,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
630,1580,2914,6,curso,construcción e infraestructura,arquitectura y urbanismo,avalúo de bienes inmuebles urbanos,presencial,40,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
631,1580,2915,6,curso,construcción e infraestructura,arquitectura y urbanismo,avalúo de bienes inmuebles urbanos,virtual,40,45.2,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
632,1580,2872,6,curso,tecnologías de la información y comunicación,software especializado,corona renderer - visualización arquitectónica,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
633,1580,2887,6,curso,tecnologías de la información y comunicación,software especializado,corona renderer - visualización arquitectónica,virtual,20,166.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
634,1580,2865,6,curso,construcción e infraestructura,arquitectura y urbanismo,diseño de interiores,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
635,1580,2893,6,curso,construcción e infraestructura,arquitectura y urbanismo,diseño de interiores,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
636,1580,2863,6,curso,construcción e infraestructura,cañonería,diseño de sistemas contra incendios,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
637,1580,2891,6,curso,construcción e infraestructura,cañonería,diseño de sistemas contra incendios,virtual,20,22.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
638,1580,2900,6,curso,construcción e infraestructura,cañonería,diseño de sistemas de riego,virtual,24,160.07999999999998,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
639,1580,2916,6,curso,construcción e infraestructura,cañonería,diseño de sistemas de riego,presencial,24,270.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
640,1580,2862,6,curso,construcción e infraestructura,cañonería,diseño de sistemas hidrosanitarios para edificaciones,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
641,1580,2890,6,curso,construcción e infraestructura,cañonería,diseño de sistemas hidrosanitarios para edificaciones,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
642,1580,2834,6,curso,administración y legislación,evaluación de proyectos,elaboración de presupuestos de obras civiles,presencial,40,578.8000000000001,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
643,1580,2838,6,curso,administración y legislación,evaluación de proyectos,elaboración de presupuestos de obras civiles,online,40,275.03492063492047,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
644,1580,2868,6,curso,administración y legislación,evaluación de proyectos,elaboración de presupuestos de obras civiles - análisis de precios unitarios,presencial,20,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
645,1580,2896,6,curso,administración y legislación,evaluación de proyectos,elaboración de presupuestos de obras civiles - análisis de precios unitarios,virtual,20,7.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
646,1580,2881,6,curso,tecnologías de la información y comunicación,software especializado,etabs - diseño y análisis de estructuras,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
647,1580,2905,6,curso,tecnologías de la información y comunicación,software especializado,etabs - diseño y análisis de estructuras,presencial,24,354.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
648,1580,2869,6,curso,construcción e infraestructura,obras,fiscalización y control de contratos de construcción,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
649,1580,2897,6,curso,construcción e infraestructura,obras,fiscalización y control de contratos de construcción,virtual,20,466.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
650,1580,2912,6,curso,electricidad y electrónica,redes eléctricas,fiscalización y control de redes eléctricas,presencial,40,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
651,1580,2913,6,curso,electricidad y electrónica,redes eléctricas,fiscalización y control de redes eléctricas,virtual,40,857.2,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
652,1580,2908,6,curso,tecnologías de la información y comunicación,software especializado,fotogrametría digital con drones,presencial,24,360.72,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
653,1580,2866,6,curso,construcción e infraestructura,arquitectura y urbanismo,iluminación de espacios residenciales y comerciales,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
654,1580,2894,6,curso,construcción e infraestructura,arquitectura y urbanismo,iluminación de espacios residenciales y comerciales,virtual,20,428.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
655,1580,2909,6,curso,finanzas comercio y ventas,trámites de exportación e importación,importaciones desde cero,presencial,16,289.92,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
656,1580,2911,6,curso,finanzas comercio y ventas,trámites de exportación e importación,importaciones desde cero,virtual,16,110.08,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
657,1580,2855,6,curso,tecnologías de la información y comunicación,software especializado,lumion - visualización arquitectónica y recorridos virtuales,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
658,1580,2877,6,curso,tecnologías de la información y comunicación,software especializado,lumion - visualización arquitectónica y recorridos virtuales,virtual,20,137.6,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
659,1580,2830,6,curso,tecnologías de la información y comunicación,software especializado,lumion 3d - recorridos virtuales,presencial,30,315.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
660,1580,2845,6,curso,tecnologías de la información y comunicación,software especializado,lumion 3d - recorridos virtuales,online,30,206.27619047619035,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
661,1580,2832,6,curso,tecnologías de la información y comunicación,software especializado,microsoft project - control de proyectos,presencial,40,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
662,1580,2844,6,curso,tecnologías de la información y comunicación,software especializado,microsoft project - control de proyectos,online,40,275.03492063492047,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
663,1580,2848,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con archicad,presencial,20,210.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
664,1580,2854,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con archicad,online,20,137.51746031746023,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
665,1580,2876,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con archicad,virtual,20,133.4,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
666,1580,2847,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con revit,presencial,20,295.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
667,1580,2853,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con revit,online,20,137.51746031746023,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
668,1580,2875,6,curso,tecnologías de la información y comunicación,software especializado,modelado bim con revit,virtual,20,17.2,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
669,1580,2871,6,curso,administración y legislación,administración general,portal de compras públicas - preparación de ofertas,presencial,16,1187.52,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
670,1580,2898,6,curso,administración y legislación,administración general,portal de compras públicas - preparación de ofertas,virtual,16,110.08,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
671,1580,2835,6,curso,construcción e infraestructura,obras,residencia de obra para el sector de la construcción,presencial,40,550.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
672,1580,2839,6,curso,construcción e infraestructura,obras,residencia de obra para sector de la construcción,online,40,40.0,31-12-2021,31,12,2021,novillo mendoza max andres,calificado,operador de capacitación,14-10-2021,guayaquil,guayas
