id_fact_oec_rs,id_razon_social,id_fecha,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
7288,372,845,12-11-2018,12,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7293,372,881,13-05-2019,13,5,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7311,372,1077,16-04-2018,16,4,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7322,372,1233,18-07-2018,18,7,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7331,372,1283,19-03-2019,19,3,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7370,372,1663,24-07-2018,24,7,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7386,372,1827,26-11-2018,26,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7397,372,1938,28-06-2018,28,6,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7259,372,590,09-04-2019,9,4,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7383,372,1804,26-07-2019,26,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7228,372,288,04-12-2019,4,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7415,372,2074,30-07-2019,30,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7354,372,1505,22-04-2018,22,4,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7244,372,439,07-02-2019,7,2,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7249,372,477,07-09-2018,7,9,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7307,372,1030,15-08-2018,15,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7314,372,1100,16-08-2018,16,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7324,372,1240,18-08-2018,18,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7327,372,1252,18-10-2018,18,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7336,372,1337,19-12-2018,19,12,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7414,372,2064,30-05-2019,30,5,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7214,372,107,02-07-2019,2,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7223,372,253,04-07-2019,4,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7283,372,820,12-07-2018,12,7,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7402,372,1953,28-08-2019,28,8,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7221,372,225,04-02-2019,4,2,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7222,372,248,04-06-2019,4,6,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7239,372,396,06-06-2019,6,6,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7248,372,471,07-08-2018,7,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7289,372,846,12-11-2019,12,11,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7295,372,922,13-12-2018,13,12,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7329,372,1277,19-02-2018,19,2,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7340,372,1360,20-04-2018,20,4,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7344,372,1404,20-11-2018,20,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7350,372,1476,21-11-2018,21,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7358,372,1543,22-10-2018,22,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7361,372,1584,23-05-2018,23,5,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7372,372,1681,24-10-2018,24,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7376,372,1751,25-10-2018,25,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7378,372,1774,26-02-2018,26,2,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7401,372,1952,28-08-2018,28,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7420,372,2138,31-10-2018,31,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7209,372,43,01-08-2018,1,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7237,372,369,06-02-2018,6,2,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7287,372,838,12-10-2018,12,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7385,372,1822,26-10-2018,26,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7389,372,1887,27-09-2018,27,9,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7416,372,2080,30-08-2018,30,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7352,372,1488,22-01-2019,22,1,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7312,372,1090,16-06-2019,16,6,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7206,372,4,31-12-2019,31,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7280,372,781,11-12-2019,11,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7291,372,853,12-12-2019,12,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7381,372,1796,26-06-2018,26,6,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7298,372,937,14-03-2018,14,3,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7332,372,1297,19-06-2018,19,6,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7364,372,1601,23-08-2018,23,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7359,372,1545,22-10-2020,22,10,2020,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7323,372,1234,18-07-2019,18,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7405,372,1972,28-11-2019,28,11,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7268,372,694,10-10-2018,10,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7333,372,1298,19-06-2019,19,6,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7394,372,1907,27-12-2019,27,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7258,372,579,09-02-2020,9,2,2020,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7345,372,1405,20-11-2019,20,11,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7396,372,1933,28-05-2019,28,5,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7246,372,460,07-06-2019,7,6,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7255,372,560,08-11-2019,8,11,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7276,372,747,11-07-2019,11,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7313,372,1094,16-07-2019,16,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7390,372,1893,27-10-2018,27,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7404,372,1965,28-10-2019,28,10,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7412,372,2048,30-01-2019,30,1,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7216,372,119,02-09-2017,2,9,2017,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7232,372,317,05-05-2018,5,5,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7250,372,491,07-11-2018,7,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7267,372,690,10-09-2020,10,9,2020,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7273,372,718,11-02-2019,11,2,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7301,372,973,14-10-2018,14,10,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7238,372,370,06-02-2019,6,2,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7339,372,1355,20-03-2019,20,3,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7408,372,2018,29-08-2018,29,8,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7225,372,260,04-08-2019,4,8,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7357,372,1539,22-09-2019,22,9,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7400,372,1946,28-07-2019,28,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7220,372,219,04-01-2019,4,1,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7247,372,466,07-07-2019,7,7,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7257,372,572,09-01-2019,9,1,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7406,372,1990,29-03-2019,29,3,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7233,372,319,05-05-2021,5,5,2021,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7242,372,422,06-11-2018,6,11,2018,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7351,372,1483,21-12-2019,21,12,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7269,372,701,10-11-2019,10,11,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
7410,372,2025,29-09-2019,29,9,2019,carvajal campoverde carlos lenin / innova semper,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
