id_perfil,familia,sector,perfil,modalidad,carga_horaria,costo
1222,construcción,obras de ingeniería civil,supervisión en ejecución de obras civiles,desconocida,6,250.0
1223,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1224,construcción,construcción de edificios,aplicaciones y proyectos de construcción,desconocida,6,250.0
1225,construcción,obras de ingeniería civil,supervisión en ejecución de obras civiles,desconocida,6,250.0
1226,construcción,actividades especializadas de la construcción,pintura de exteriores fachadas y edificación,desconocida,6,250.0
1227,construcción,construcción de edificios,aplicaciones y proyectos de construcción,desconocida,6,250.0
1228,construcción,construcción de edificios,asistencia de obras civiles,desconocida,6,250.0
1229,construcción,construcción de edificios,asistencia de obras civiles,desconocida,6,250.0
1230,construcción,construcción de edificios,aplicaciones y proyectos de construcción,desconocida,6,250.0
1231,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1232,construcción,obras de ingeniería civil,supervisión en ejecución de obras civiles,desconocida,6,250.0
1233,construcción,actividades especializadas de la construcción,pintura de exteriores fachadas y edificación,desconocida,6,250.0
1234,construcción,obras de ingeniería civil,supervisión en ejecución de obras civiles,desconocida,6,250.0
1235,construcción,actividades especializadas de la construcción,pintura de exteriores fachadas y edificación,desconocida,6,250.0
1236,construcción,actividades especializadas de la construcción,pintura de exteriores fachadas y edificación,desconocida,6,250.0
1237,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1238,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1239,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1240,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1241,construcción,construcción de edificios,aplicaciones y proyectos de construcción,desconocida,6,250.0
1242,construcción,construcción de edificios,asistencia de obras civiles,desconocida,6,250.0
1243,construcción,construcción de edificios,operación de maquinaria pesada en construcción,desconocida,6,250.0
1244,construcción,construcción de edificios,asistencia de obras civiles,desconocida,6,250.0
1245,construcción,obras de ingeniería civil,diseño y planificación de obras civiles,desconocida,6,250.0
1246,construcción,construcción de edificios,aplicaciones y proyectos de construcción,desconocida,6,250.0
1247,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1248,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1249,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1250,"electricidad, gas y agua","captación, tratamiento y distribución de agua","operaciones de sistemas de captación, conducción, tratamiento y almacenamiento de agua potable",desconocida,6,250.0
1251,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1252,"electricidad, gas y agua",actividades especializadas de la construcción,plomería y gasfitería,desconocida,6,250.0
1253,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1254,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1255,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1256,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1257,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1258,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1259,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1260,"electricidad, gas y agua","captación, tratamiento y distribución de agua",supervisión a la gestión de la calidad del agua para consumo humano,desconocida,6,250.0
1261,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1262,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1263,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1264,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1265,"electricidad, gas y agua","captación, tratamiento y distribución de agua","operaciones de sistemas de captación, conducción, tratamiento y almacenamiento de agua potable",desconocida,6,250.0
1266,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1267,"electricidad, gas y agua",reparación e instalación de maquinaria y equipo,instalación de equipos y máquinas eléctricas,desconocida,6,250.0
1268,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",armado de estructuras metálicas,desconocida,6,250.0
1269,metalmecánica,reparación e instalación de maquinaria y equipo,mecatrónica industrial,desconocida,6,250.0
1270,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",mecanizado y construcciones metálicas,desconocida,6,250.0
1271,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1272,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",armado de estructuras metálicas,desconocida,6,250.0
1273,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",armado de estructuras metálicas,desconocida,6,250.0
1274,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1275,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",gestión de soldadura,desconocida,6,250.0
1276,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1277,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",gestión de soldadura,desconocida,6,250.0
1278,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",armado de estructuras metálicas,desconocida,6,250.0
1279,metalmecánica,reparación e instalación de maquinaria y equipo,mecatrónica industrial,desconocida,6,250.0
1280,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1281,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1282,metalmecánica,reparación e instalación de maquinaria y equipo,mecatrónica industrial,desconocida,6,250.0
1283,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1284,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",gestión de soldadura,desconocida,6,250.0
1285,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",soldadura,desconocida,6,250.0
1286,metalmecánica,"fabricación de productos elaborados de metal, excepto maquinaria y equipo",armado de estructuras metálicas,desconocida,6,250.0
